id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,median_home_price,latitude,longitude,type,viz,plans,sqm_ranges,median_u_price,desc,desc_en
394,Koto,Koto Design Ltd,"190 New North Road, London, N1 7BJ, United Kingdom",United Kingdom,GBR,Greater London,https://www.koto.design,https://www.koto.design/cabins,20,30,200,wood,286000,328900,51.532049,-0.088323,homes,"[""https://images.squarespace-cdn.com/content/v1/58bec58b8419c2956c1edcdb/5acb7627-0f0f-421c-80f5-c6591d1542bf/koto-niwa-steel.jpg?format=2500w"",""https://images.squarespace-cdn.com/content/v1/58bec58b8419c2956c1edcdb/c4347816-2ae5-4f41-8a80-5c86f13b4937/Koto-Haku-12+%282%29.webp?format=2500w"",""https://images.squarespace-cdn.com/content/v1/58bec58b8419c2956c1edcdb/79cd691f-4e6b-461e-9031-4f2d794b0124/2-aitubo-%2829%29+%281%29.jpg"",""https://images.squarespace-cdn.com/content/v1/58bec58b8419c2956c1edcdb/f9de57c3-8ef2-4458-8210-ebf296e7b9a3/koto-niwa-landing-%284%29.jpg?format=2500w"",""https://images.squarespace-cdn.com/content/v1/58bec58b8419c2956c1edcdb/ebfc34bc-66e8-47b2-b7e2-8ddd3f035ef5/Niwa-4.jpg?format=2500w""]",,"[30,200]",2860,"Koto is an architecture and design studio creating architect-led hotel cabins, spa &amp; wellness spaces, homes and interiors. Bespoke by default and designed for roll-out, from concept to delivery, with turnkey interiors and furniture packs. UK, Europe &amp; USA. Enquire for packs, pricing and next","Koto is an architecture and design studio creating architect-led hotel cabins, spa &amp; wellness spaces, homes and interiors. Bespoke by default and designed for roll-out, from concept to delivery, with turnkey interiors and furniture packs. UK, Europe &amp; USA. Enquire for packs, pricing and next"
395,Tingdene Homes,Tingdene Homes Limited,"Bradfield Road, Finedon Road Industrial Estate, Wellingborough, Northamptonshire, NN8 4HB, United Kingdom",United Kingdom,GBR,East Midlands,https://www.tingdene.co.uk,,13,45,123,wood,90000,126000,52.3240697,-0.6924096,homes,,,"[45,123]",1500,,
396,Willerby,Willerby Ltd.,"Imperial House, 1251 Hedon Road, Hull, East Yorkshire, HU9 5NA, United Kingdom",United Kingdom,GBR,Yorkshire and the Humber,https://www.willerby.com,https://www.willerby.com/blog/homes/words-willerby,9,30,100,composite,30000,78000,53.757785,-0.3088,homes,,,"[30,100]",1200,,
397,Homestead Timber Buildings,Homestead Timber Buildings Ltd,"Unit 4, Building A, Church Farm, Ulcombe, Maidstone, Kent, ME17 1DN, United Kingdom",United Kingdom,GBR,Kent,https://www.homesteadtimberbuildings.co.uk,,130,20,90,wood,30000,82500,52.2055846,0.1179202,homes,"[""https://homesteadtimberbuildings.co.uk/wp-content/uploads/2026/01/tenweb_media_slo6uhe0m.webp"",""https://homesteadtimberbuildings.co.uk/wp-content/uploads/2026/01/tenweb_media_s3wzmgzjf.webp"",""https://homesteadtimberbuildings.co.uk/wp-content/uploads/2026/01/tenweb_media_sxh7npjby.webp"",""https://homesteadtimberbuildings.co.uk/wp-content/uploads/2026/01/tenweb_media_sfigg4vsu.webp"",""https://homesteadtimberbuildings.co.uk/wp-content/uploads/2026/01/tenweb_media_stuizsfuc.webp""]",,"[20,90]",1500,"From initial design to the final touches, we build bespoke timber-framed homes tailored to your exact specifications, ensuring quality and durability.","From initial design to the final touches, we build bespoke timber-framed homes tailored to your exact specifications, ensuring quality and durability."
398,MIMA Housing,,"Rua de Santiago, 13, 7050-827 Montemor-o-Novo, Portugal",Portugal,PRT,Évora,https://www.mimahousing.pt,https://www.mimahousing.pt/projects-selected,2,36,156,wood,45000,,38.648345,-8.214831,homes,,,"[36,156]",,"MIMA is a multidisciplinary design office that focuses simultaneously on the formulation of architectural concepts and in their conversion to reality, under the form of simple and accessible products. MIMA intends to be more than an architecture office, and rather epitomize a brand new philosophy of simplification and seduction that will gradually apply to the most varied scales of architecture.","MIMA is a multidisciplinary design office that focuses simultaneously on the formulation of architectural concepts and in their conversion to reality, under the form of simple and accessible products. MIMA intends to be more than an architecture office, and rather epitomize a brand new philosophy of simplification and seduction that will gradually apply to the most varied scales of architecture."
401,The Wee House Company,The Wee House Company Ltd,"Bespoke Housebuilding Centre, 1 Olympic Business Park, Drybridge Road, Dundonald, KA2 9BE, United Kingdom",United Kingdom,GBR,Scotland,https://theweehousecompany.co.uk,,3,30.66,139.35,wood,80000,127508,55.751185148613,-4.631674034172,homes,,,"[30.66,139.35]",1500,,
402,Urban Splash,Urban Splash House Holdings Ltd,"Timber Wharf, 16-22 Worsley Street, Manchester, M15 4LD, United Kingdom",United Kingdom,GBR,Greater Manchester,https://www.urbansplash.co.uk,https://www.urbansplash.co.uk/regeneration/projects/park-hill,187,19,111.9,CLT,31155,257400,53.4723,-2.2574,homes,"[""https://www.urbansplash.co.uk/imager/images/Residential/park-hill/external/16-9/729559/us_web_park_hill_FM_0924_021_16-9_6edb5697343f2769b23e4b8c71d973f9.jpg"",""https://www.urbansplash.co.uk/imager/images/Residential/park-hill/thumbnail/610487/park_hill_thumbnail_047_cd7909c67ba8be069b5914e0d5e9d048.jpg"",""https://www.urbansplash.co.uk/imager/images/Residential/park-hill/thumbnail/610515/park_hill_thumbnail_048_cd7909c67ba8be069b5914e0d5e9d048.jpg"",""https://www.urbansplash.co.uk/imager/images/Residential/park-hill/thumbnail/591128/park_hill_thumbnail_044_cd7909c67ba8be069b5914e0d5e9d048.jpg"",""https://www.urbansplash.co.uk/imager/images/Residential/park-hill/thumbnail/589428/park_hill_thumbnail_043_cd7909c67ba8be069b5914e0d5e9d048.jpg""]","[https://www.urbansplash.co.uk/imager/c3cbf8a47b/content.urbansplash.co.uk/subject/unit_offer_banners/feature_img/chancel/v1/web18ar4_3/us_web_chancel_internal_matterport_apt11_0925_004_bb8f499d7281d59e65066ec1c5e81bff.jpg, https://www.urbansplash.co.uk/imager/c3cbf8a47b/content.urbansplash.co.uk/subject/unit_offer_banners/feature_img/chancel/v1/web18ar4_3/us_web_chancel_internal_matterport_apt11_0925_001_bb8f499d7281d59e65066ec1c5e81bff.jpg, https://www.urbansplash.co.uk/imager/c3cbf8a47b/content.urbansplash.co.uk/subject/unit_offer_banners/feature_img/chancel/v1/web18ar4_3/us_web_chancel_internal_matterport_apt11_0925_003_bb8f499d7281d59e65066ec1c5e81bff.jpg, https://www.urbansplash.co.uk/imager/c3cbf8a47b/content.urbansplash.co.uk/subject/unit_offer_banners/feature_img/chancel/v1/web18ar4_3/us_web_chancel_internal_matterport_apt11_0925_002_bb8f499d7281d59e65066ec1c5e81bff.jpg, https://www.urbansplash.co.uk/imager/c3cbf8a47b/content.urbansplash.co.uk/subject/unit_offer_banners/feature_img/chancel/v1/web18ar4_3/us_web_chancel_internal_matterport_apt11_0925_005_bb8f499d7281d59e65066ec1c5e81bff.jpg]","[19,23.2,24.9,38.2,39.2,42.4,46.4,48.9,55.3,58,63,63.9,75.5,111.9]",5402,"We’re Urban Splash, an award-winning regeneration company making exceptional places for people to live and work, and delivering better futures for our…","We’re Urban Splash, an award-winning regeneration company making exceptional places for people to live and work, and delivering better futures for our…"
403,Facit Homes,Facit Homes Limited,"27 Downham Road, London, N1 5AA, United Kingdom",United Kingdom,GBR,Greater London,https://facit-homes.com,,5,100,250,wood,250000,525000,51.537154,-0.082263,homes,,,"[100,250]",3000,"Facit Homes are a house builder using digital manufacturing technology to create individually designed, high performance eco-homes. 

Our progressive approach combines total design freedom with a guaranteed level of quality, sustainability and value. The result is a low energy, modern home that is perfectly tailored to you.","Facit Homes are a house builder using digital manufacturing technology to create individually designed, high performance eco-homes. 

Our progressive approach combines total design freedom with a guaranteed level of quality, sustainability and value. The result is a low energy, modern home that is perfectly tailored to you."
405,Bien-Zenker,Bien-Zenker GmbH,"Am Distelrasen 2, 36381 Schlüchtern, Germany",Germany,DEU,Hesse,https://www.bien-zenker.de,https://www.bien-zenker.de/hauskonfigurator,191,80,300,wood,180000,475000,50.3457,9.5257,homes,"[""https://www.bien-zenker.de/typo3conf/ext/nd_form/Resources/Public/Images/BNZ_Tablet_211104.png"",""https://www.bien-zenker.de/fileadmin/_processed_/6/0/csm_2016-Zweifamilienhaus-im-Stadtvilla-Design-Bien-Zenker_749ccc6791.jpg"",""https://www.bien-zenker.de/fileadmin/_processed_/c/0/csm_Bien-Zenker_Content_Raus_aus_der_Stadt_d98501c06c.jpg"",""https://www.bien-zenker.de/fileadmin/_processed_/6/4/csm_Bien-Zenker_Content_Lebensraeume_2_2a3f976063.jpg"",""https://www.bien-zenker.de/fileadmin/_processed_/c/e/csm_Bien-Zenker_Content_Energiesicherheit_2_65c0a79b72.jpg""]","[""https://www.bien-zenker.de/fileadmin/_processed_/1/b/csm_Bien-Zenker-Planung-Bauablauf-Grundriss_19dcbc8eff.jpg"",""https://www.bien-zenker.de/fileadmin/_processed_/8/8/csm_Bien-Zenker-Planung-Bauablauf-Grundriss-3_2b7ece413c.jpg"",""https://www.bien-zenker.de/fileadmin/_processed_/5/6/csm_Bien-Zenker-Planung-Bauablauf-Grundriss-2_3149f63d91.jpg""]","[80,300]",2500,Fertighäuser: 80.000 zufriedene Bauherren ✓ Beste Bauqualität für Ihr Fertighaus ⭐ Bauen Sie jetzt Ihr Fertighaus individuell mit flexiblen Grundrissen.,"Prefabricated houses: 80,000 satisfied builders ✓ Best construction quality for your prefabricated home ⭐ Build your prefabricated home now with flexible floor plans."
406,Luxhaus,Luxhaus GmbH & Co. KG,"Am Dreieck 14, 91741 Lichtenau, Germany",Germany,DEU,Baden-Württemberg,https://www.luxhaus.de,https://www.luxhaus.de/hauskonfigurator,63,132,300,wood,220000,540000,49.1778464,11.0101869,homes,,,"[132,300]",2500,"LUXHAUS baut individuelle, auf Ihre persönlichen Bedürfnisse abgestimmte Architektenhäuser mit Wohlfühlklima auf Basis der Climatic-Wand-Technologie.",LUXHAUS builds individual architect houses tailored to your personal needs with a feel-good climate based on Climatic wall technology.
407,Hanlo Haus,HANLO Haus GmbH,"Industriestraße 2, 95349 Thurnau, Deutschland",Germany,DEU,Bavaria,https://www.hanlo.at/,https://www.hanlo.at/angebote,8,80,200,wood,150000,252000,50.0243,11.3913,homes,"[""https://www.hanlo.at/media/var_640/elk-image-7.jpg"",""https://www.hanlo.at/media/var_640/einfamilienhaus.jpg"",""https://www.hanlo.at/media/var_640/bungalow.jpg"",""https://www.hanlo.at/media/var_640/mehrfamilienhaus.jpg"",""https://www.hanlo.at/media/var_640/wohnungen.jpg""]",,"[80,200]",1800,"Mit dem ELK-Service baust du sorgenfrei dein Traum- Fertighaus. Wir sind für dich da - vor, während und nach dem Hausbau. Seit mehr als 60 Jahren die Nummer 1 in Sachen Fertighäuser.","With the ELK service you can build your dream prefabricated house without any worries. We are there for you - before, during and after building your house. The number 1 in prefabricated houses for more than 60 years."
409,FingerHaus,FingerHaus GmbH,"Auestraße 45, 35066 Frankenberg (Eder), Germany",Germany,DEU,Hesse,https://www.fingerhaus.de,https://www.fingerhaus.de/konfigurator,151,119,350,wood,31655,207876,51.058752,8.794559,homes,,,"[119,350]",886,Individuelles Fertighaus mit Architekt – nachhaltig geplant und schlüsselfertig gebaut. Qualität und Transparenz von FingerHaus.,Individual prefabricated house with an architect – sustainably planned and built turnkey. Quality and transparency from FingerHaus.
410,Danwood,Danwood S.A.,"Rudolf-Diesel-Str. 2, 07546 Gera, Germany",Germany,DEU,Thuringia,https://www.danwood.de,https://www.danwood.de/katalogbestellung,104,78,217,wood,110000,221250,50.8663,12.0798,homes,,,"[78,217]",1500,"Fertighäuser von Danwood. Umweltschonend, energieeffizient, nachhaltig. Über 100 Grundrisse oder individuell geplant. Bezugsfertige Effizienzhäuser, bezahlbar.","Danwood prefab homes. Environmentally friendly, energy efficient, sustainable. Over 100 floor plans or individually planned. Ready-to-move-in efficiency houses, affordable."
412,RENSCH-HAUS,RENSCH-HAUS GMBH,"Argenta Straße 1, 36148 Kalbach-Uttrichshausen, Germany",Germany,DEU,Hesse,https://www.rensch-haus.com,https://www.rensch-haus.com/hauskonfigurator,82,80,300,wood,270000,270000,50.425586,9.672048,homes,,,"[80,300]",1421,"Entdecken Sie moderne, klimafreundliche Fertighäuser von RENSCH-HAUS. Erleben Sie 150 Jahre Erfahrung im nachhaltigen Bauen. Ihr Zuhause, nachhaltig und respektvoll.","Discover modern, climate-friendly prefabricated houses from RENSCH-HAUS. Experience 150 years of experience in sustainable construction. Your home, sustainable and respectful."
413,ELK Fertighaus,ELK Fertighaus GmbH,"Industriestraße 1, 97268 Kirchheim, Germany",Germany,DEU,Baden-Württemberg,https://www.elk-fertighaus.de,https://www.elk-fertighaus.de/angebote,9,80,300,wood,120000,304000,49.6865897,9.9041806,homes,"[""https://www.elk-fertighaus.de/media/var_640/elk-image-7.jpg"",""https://www.elk-fertighaus.de/media/var_640/elk-image-31.jpg"",""https://www.elk-fertighaus.de/media/var_640/einfamilienhaus.jpg"",""https://www.elk-fertighaus.de/media/var_640/bungalow.jpg"",""https://www.elk-fertighaus.de/media/var_640/mehrfamilienhaus.jpg""]",,"[80,300]",1600,"Mit dem ELK-Service baust du sorgenfrei dein Traum- Fertighaus. Wir sind für dich da - vor, während und nach dem Hausbau. Seit mehr als 60 Jahren die Nummer 1 in Sachen Fertighäuser.","With the ELK service you can build your dream prefabricated house without any worries. We are there for you - before, during and after building your house. The number 1 in prefabricated houses for more than 60 years."
414,Talbau-Haus,Talbau-Haus GmbH,"Talstraße 6, 71546 Aspach, Germany",Germany,DEU,Baden-Württemberg,https://www.talbau-haus.de,https://www.talbau-haus.de/smart-home/,164,80,250,wood,200000,379500,48.9646,9.3687,homes,"[""https://cdn-ileebmm.nitrocdn.com/mNazZUyducSPxGrOzRZTXdBzFVMUfhUn/assets/images/optimized/rev-349b5ad/www.talbau-haus.de/wp-content/uploads/2021/08/stadtvilla-gebaut-auf-bodenplatte.jpg"",""https://cdn-ileebmm.nitrocdn.com/mNazZUyducSPxGrOzRZTXdBzFVMUfhUn/assets/images/optimized/rev-349b5ad/www.talbau-haus.de/wp-content/uploads/2022/08/smarthome.jpg"",""https://cdn-ileebmm.nitrocdn.com/mNazZUyducSPxGrOzRZTXdBzFVMUfhUn/assets/images/optimized/rev-349b5ad/www.talbau-haus.de/wp-content/uploads/2020/05/Smarthome_intelligentes-Wohnen-scaled.jpg"",""https://cdn-ileebmm.nitrocdn.com/mNazZUyducSPxGrOzRZTXdBzFVMUfhUn/assets/images/optimized/rev-349b5ad/www.talbau-haus.de/wp-content/uploads/2022/07/bauherren-einfamilienhaus-referenz.jpg"",""https://cdn-ileebmm.nitrocdn.com/mNazZUyducSPxGrOzRZTXdBzFVMUfhUn/assets/images/optimized/rev-349b5ad/www.talbau-haus.de/wp-content/uploads/2021/08/einfamilienhaus-fuer-eine-vierkoepfige-familie.jpg""]","[""https://cdn-ileebmm.nitrocdn.com/mNazZUyducSPxGrOzRZTXdBzFVMUfhUn/assets/images/optimized/rev-7e3c235/www.talbau-haus.de/wp-content/uploads/2022/09/keller-und-bodenplatte-planung.jpg""]","[80,250]",2300,Ein Fertighaus von TALBAU-Haus ist ein zu 100% kundenindividuell geplantes Architektenhaus in ökologischer Holztafelbauweise.,A prefabricated house from TALBAU-Haus is a 100% customized architect's house in ecological timber panel construction.
415,Lehner-Haus,Lehner-Haus GmbH,"Bachstraße 3, 89584 Ehingen, Deutschland",Germany,DEU,Baden-Württemberg,https://www.lehner-haus.de,https://www.lehner-haus.de/index.php/unternehmen/medien/jahrbuecher-kataloge,96,90,350,wood,160000,506000,48.2853,9.7318,homes,"[""https://www.lehner-haus.de/images/phocadownload/Jahrbuch-2024.jpg""]","[https://www.lehner-haus.de/cache/advportfoliopro//065-1_1616081525_jpg_57828b127d1609297036cf500f111b82.jpg, https://www.lehner-haus.de/cache/advportfoliopro//959-1_1616081209_jpg_948711e1500b06e5044c648241647410.jpg, https://www.lehner-haus.de/cache/advportfoliopro//911-1_1616066825_jpg_e3f085a80da9260def4d7458a0c46578.jpg, https://www.lehner-haus.de/cache/advportfoliopro//897-1_1615995046_jpg_997e4f09d6164eab3ba764a97d060864.jpg, https://www.lehner-haus.de/cache/advportfoliopro//312-1_1615976054_jpg_d97b9838aa961005d3904f3d4e63f398.jpg]","[90,350]",2300,Ihr individuelles Traumhaus ganz nach Ihren Wünschen. Familienunternehmen aus Heidenheim an der Brenz. Seit über 60 Jahren ist Lehner Haus GmbH ihr Fachmann für Einfamilienhäuser in Holzbauweise.,Your individual dream home according to your wishes. Family business from Heidenheim an der Brenz. Lehner Haus GmbH has been your specialist for wooden single-family houses for over 60 years.
416,STREIF Haus,STREIF GmbH,"Gewerbepark 18, 54595 Weinsheim, Germany",Germany,DEU,Rhineland-Palatinate,https://www.streif.de,https://www.streif.de/erleben/katalog-anfordern,46,80,300,wood,175000,437000,50.2038,6.4433,homes,"[""https://www.streif.de/hero-katalog-anfrage-001.jpg?id=4834&amp;w=1400&amp;h=700"",""https://www.streif.de/erleben/img/footer-beratung1b.jpg""]",,"[80,300]",2300,"Ihr Fertighaus bauen wir als Bungalow, Einfamilienhaus, Doppel- oder Zweifamilienhaus mit Herz und Verstand. Individuell in Architektur und Grundriss, nur für Sie.","We build your prefabricated house as a bungalow, single-family home, semi-detached or two-family home with heart and mind. Individual in architecture and floor plan, just for you."
417,Wolf-Haus,Wolf System GmbH,"Wolf-Haus Straße 1, 97727 Fuchsstadt, Germany",Germany,DEU,Bavaria,https://www.wolf-haus.de,https://www.wolf-haus.de/oekologisch-bauen/smart-home/,12,80,250,wood,150000,330000,50.108695,9.918998,homes,,,"[80,250]",2000,"FÖRDERUNGEN 
Erfahren Sie hier alles rund
um das Thema zinsgünstige
Förderungen für Ihr Bauvorhaben.  
MEHR RAUM 
Investieren Sie in bereits vorhandenes
Wohneigentum. Dabei können Sie in
vielen Fällen staatliche Fördermittel in
Anspruch nehmen.  

MY WOLF-HAUS 

Die neue digitale Bauherren-Mappe ist","FUNDS 
Find out everything here
on the topic of low interest rates
Funding for your construction project.  
MORE SPACE 
Invest in what you already have
Home ownership. You can do this in
in many cases state funding
claim.  

MY WOLF HOUSE 

The new digital builder folder is"
418,Hanse Haus,Hanse Haus GmbH & Co. KG,"Hofäckerstraße 1, 97789 Oberleichtersbach, Germany",Germany,DEU,Bavaria,https://www.hanse-haus.de,https://www.hanse-haus.de/de/fertighaeuser/tiny-house/,53,57,249,wood,250000,415726,50.296092,9.831546,homes,"[""https://www.hanse-haus.de/fileadmin/_processed_/3/8/csm_tiny-house-57-hero_808d652af3.jpg"",""https://www.hanse-haus.de/typo3conf/ext/bc_kunden_hansehaus/Resources/Public/Images/footer.jpg?1657171513"",""https://www.hanse-haus.de/fileadmin/_processed_/4/1/csm_hh-graue-flaeche-hellgrau-rechts_88db13024c.png"",""https://www.hanse-haus.de/fileadmin/_processed_/b/d/csm_fertighaus-variant-25-192-02_b6bf19e14f.jpg"",""https://www.hanse-haus.de/fileadmin/user_upload/trust/kundenzufriedenheit-focus-money.png""]","[""https://www.hanse-haus.de/fileadmin/_processed_/3/3/csm_zweifamilienhaus-grundriss-prev_003b2c39a7.jpg"",""https://www.hanse-haus.de/fileadmin/_processed_/3/2/csm_fertighaus-bungalow-127-eg-grundriss_7c1492102b.jpg"",""https://www.hanse-haus.de/fileadmin/_processed_/4/8/csm_mehrfamilienhaus-grundriss-prev_ffcbae0e7c.jpg""]","[57,249]",2717,Entspannt Ihr Haus bauen lassen ✓ Qualität ein Leben lang ▷ 38.600 zufriedene Bauherren ⭐ Bau-Erfahrung seit 1929 ➤ Bauprojekt starten,"Have your house built in a relaxed manner ✓ Quality for a lifetime ▷ 38,600 satisfied builders ⭐ Construction experience since 1929 ➤ Start the construction project"
