id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm,latitude,longitude
342,Espacio Prefabricados,Espacio Prefabricados S.A. de C.V.,"Av. Alfonso Reyes 2615, Col. Del Prado, Monterrey, Nuevo León, 64410, México",Mexico,MEX,Nuevo León,https://www.espacioprefabricados.com,NaN,5.0,45.0,150.0,concrete,950000.0,14000.0,NaN,NaN
343,Prefabricados y Modulares del Norte,Prefabricados y Modulares del Norte S.A. de C.V.,"Calle Ficticia 123, Monterrey, Nuevo León, 64000, México",Mexico,MEX,Nuevo León,https://www.prefabricadosmodularesdelnorte.com,NaN,5.0,50.0,150.0,steel,500000.0,12000.0,NaN,NaN
344,InnovaCasa,InnovaCasa S.A. de C.V.,"Calle Ficticia 123, Monterrey, Nuevo León, 64000, México",Mexico,MEX,Nuevo León,https://www.innovacasa.mx,NaN,5.0,50.0,150.0,steel,500000.0,10000.0,NaN,NaN
345,Modular Tec,Modular Tec S.A. de C.V.,"Calle Las Torres 123, Parque Industrial, Monterrey, Nuevo León, 64000, México",Mexico,MEX,Nuevo León,https://www.modulartec.com.mx,NaN,5.0,45.0,150.0,steel,600000.0,12000.0,NaN,NaN
346,CasaLista,CasaLista S.A. de C.V.,"Calle Ejemplo 123, Monterrey, Nuevo León, 64000, México",Mexico,MEX,Nuevo León,https://www.casalista.com.mx,NaN,5.0,60.0,150.0,concrete,850000.0,14200.0,NaN,NaN
347,Prefabricados Monterrey,Prefabricados Monterrey S.A. de C.V.,"Calle Industria 1234, Monterrey, Nuevo León, 64000, México",Mexico,MEX,Nuevo León,https://prefabricadosmonterrey.com.mx,NaN,5.0,50.0,200.0,concrete,500000.0,10000.0,NaN,NaN
348,CASAS K'IN,NaN,NaN,Mexico,MEX,Quintana Roo,https://casaskin.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
349,Casas Prefabricadas Playa,NaN,NaN,Mexico,MEX,Quintana Roo,https://casasprefabricadasplaya.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
350,Casa Prefabricada Riviera Maya,NaN,NaN,Mexico,MEX,Quintana Roo,https://casaprefabricadarivieramaya.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
351,Renggli AG,Renggli AG,"Gewerbezone 3, 6281 Hochdorf, Switzerland",Switzerland,CHE,Lucerne,https://www.renggli.swiss,NaN,8.0,80.0,250.0,wood,200000.0,3000.0,NaN,NaN
352,HUF Haus,HUF HAUS GmbH & Co. KG,"HUF HAUS Schweiz AG, Industriestrasse 4, 6203 Sempach Station, Switzerland",Switzerland,CHE,Lucerne,https://www.huf-haus.com,NaN,5.0,120.0,300.0,wood,600000.0,5000.0,NaN,NaN
353,SchwörerHaus,SchwörerHaus KG,"Oberstetten 23, 72531 Hohenstein-Oberstetten, Baden-Württemberg, Germany",Germany,DEU,Baden-Württemberg,https://www.schwoererhaus.de,NaN,25.0,80.0,300.0,wood,300000.0,4000.0,NaN,NaN
354,Bau-Fritz AG,Bau-Fritz AG,"Alpenstraße 25, 87746 Erkheim, Germany",Germany,DEU,Bavaria,https://www.baufritz.com/ch,NaN,NaN,100.0,170.0,wood,600000.0,5000.0,NaN,NaN
355,WeberHaus,WeberHaus GmbH & Co. KG,"Am Erlenpark 1, 77866 Rheinau-Linx, Baden-Württemberg, Germany",Germany,DEU,Baden-Württemberg,https://www.weberhaus.de,NaN,15.0,80.0,300.0,wood,250000.0,3500.0,NaN,NaN
356,Kampa AG,Kampa AG,"Gewerbepark 18, 91567 Herrieden, Germany",Germany,DEU,Bavaria,https://www.kampa.de/,NaN,NaN,NaN,NaN,wood,NaN,NaN,NaN,NaN
357,Erne AG Holzbau,ERNE AG Holzbau,"Langackerstrasse 21, 4332 Stein, Aargau, Switzerland",Switzerland,CHE,Aargau,https://www.erne.net,NaN,5.0,50.0,250.0,wood,150000.0,3000.0,NaN,NaN
358,Fertighaus Weiss,Fertighaus WEISS GmbH,"Haller Straße 196, 74523 Schwäbisch Hall, Germany",Germany,DEU,Saxony-Anhalt,https://www.fertighaus-weiss.de,NaN,9,NaN,NaN,wood,NaN,NaN,NaN,NaN
359,Lignotrend,Lignotrend AG,"Gewerbepark 4, 79650 Schopfheim, Germany",Germany,DEU,Baden-Württemberg,https://www.lignotrend.com/,NaN,NaN,NaN,NaN,CLT,NaN,NaN,NaN,NaN
360,Blumer-Lehmann AG,Blumer-Lehmann AG,"Erlenhof, Hofstatt 24, Gossau, St. Gallen, 9200, Switzerland",Switzerland,CHE,St. Gallen,https://www.blumer-lehmann.ch,NaN,5.0,50.0,250.0,wood,150000.0,3000.0,NaN,NaN
361,Implenia,Implenia AG,"Industriestrasse 24, 8305 Dietlikon, Zürich, Switzerland",Switzerland,CHE,Zurich,https://implenia.com,NaN,NaN,NaN,NaN,concrete,NaN,NaN,NaN,NaN
362,Künzli Holz AG,Künzli Holz AG,"Schützenstrasse 1, 8355 Aadorf, Thurgau, Switzerland",Switzerland,CHE,Thurgau,https://www.kuenzli.ch/,NaN,NaN,NaN,NaN,wood,NaN,NaN,NaN,NaN
363,Tschopp Holzbau,Tschopp Holzbau AG,"Werkstrasse 4, 6102 Malters, Luzern, Switzerland",Switzerland,CHE,Lucerne,https://www.tschopp-holzbau.ch,NaN,NaN,NaN,NaN,wood,NaN,NaN,NaN,NaN
364,Stalder Holzbau AG,Stalder Holzbau AG,"Grossmatte 5, 6212 Kaltbach, Switzerland",Switzerland,CHE,Lucerne,https://www.stalder-holzbau.ch/,NaN,NaN,NaN,NaN,wood,NaN,NaN,NaN,NaN
365,Holzbau Schmid AG,NaN,NaN,Switzerland,CHE,NaN,https://www.schmid-holzbau.ch/en/,NaN,NaN,NaN,NaN,wood,NaN,NaN,NaN,NaN
366,Lüscher Holzbau,Lüscher Holzbau AG,"Industriestrasse 3, 5036 Oberentfelden, Aargau, Switzerland",Switzerland,CHE,Aargau,https://www.luescherholzbau.ch,NaN,5.0,50.0,200.0,wood,250000.0,3500.0,NaN,NaN
367,Haeberli Holzbau AG,Haeberli Holzbau AG,"Rütistrasse 18, 8355 Aadorf, Thurgau, Switzerland",Switzerland,CHE,Thurgau,https://www.haeberli-holzbau.ch,NaN,NaN,NaN,NaN,wood,NaN,NaN,NaN,NaN
368,Nordbohus,Nordbohus AS,"Industriveien 1, 7072 Heimdal, Norway",Norway,NOR,Trøndelag,https://www.nordbohus.no,NaN,25.0,70.0,250.0,wood,2500000.0,30000.0,NaN,NaN
369,Mesterhus,Mestergruppen AS,"Rosenholmveien 25, 1414 Trollåsen, Norway",Norway,NOR,Viken,https://www.mesterhus.no,NaN,50.0,80.0,300.0,wood,2000000.0,30000.0,NaN,NaN
370,Systemhus,Mestergruppen AS,"Nils Hansens vei 2, 0667 Oslo, Norway",Norway,NOR,Oslo,https://www.systemhus.no,NaN,14.0,60.0,220.0,wood,2500000.0,22000.0,NaN,NaN
371,Hedalm Anebyhus,Hedalm Anebyhus AS,"Industrivegen 6, 2335 Stange, Norway",Norway,NOR,Innlandet,https://www.hedalm-anebyhus.no,NaN,20.0,50.0,250.0,wood,2000000.0,30000.0,NaN,NaN
372,Blink Hus,Blink Hus AS,"Elias Smiths vei 24, 1337 Sandvika, Norway",Norway,NOR,Viken,https://www.blinkhus.no,NaN,30.0,50.0,200.0,wood,2500000.0,30000.0,NaN,NaN
373,BoligPartner,BoligPartner AS,"Hamarveien 10, 2613 Lillehammer, Norway",Norway,NOR,Innlandet,https://boligpartner.no,NaN,80.0,50.0,250.0,wood,1500000.0,25000.0,NaN,NaN
374,Norgeshus,Norgeshus AS,"Stammavegen 2, 7224 Melhus, Norway",Norway,NOR,Trøndelag,https://www.norgeshus.no,NaN,30.0,50.0,250.0,wood,1000000.0,30000.0,NaN,NaN
375,Ferdighus,Ferdighus AS,"Null address available, Norway",Norway,NOR,Nord-Norge,https://www.ferdighus.no,NaN,23,NaN,NaN,wood,NaN,NaN,NaN,NaN
376,OBOS Block Watne,OBOS Block Watne AS,"Hammersborg Torg 1, 0179 Oslo, Norway",Norway,NOR,Oslo,https://obosblockwatne.no,NaN,20.0,60.0,200.0,wood,2500000.0,35000.0,NaN,NaN
377,Älvsbyhus Norge,Älvsbyhus Norge AS,"Rosenholmveien 25, 1414 Trollåsen, Norway",Norway,NOR,Viken,https://www.alvsbyhus.no,NaN,15.0,107.0,192.0,wood,2095000.0,25000.0,NaN,NaN
378,Hus1 Norge,Hus1 Norge AS,"Industriveien 8, 1481 Hagan, Norway",Norway,NOR,NaN,https://www.hus1norge.no,NaN,12.0,60.0,200.0,wood,2000000.0,25000.0,NaN,NaN
379,Basecamp Explorer,Basecamp Explorer Group AS,"Dronningens Gate 23, 0154 Oslo, Norway",Norway,NOR,Oslo,https://www.basecampexplorer.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
380,Rindalshytter,NaN,NaN,NaN,NaN,NaN,https://rindalshytter.no/,NaN,5,NaN,NaN,wood,NaN,NaN,NaN,NaN
381,Hedda Hytter,Hedda Hytter AS,"Industriveien 1, 2580 Folldal, Norway",Norway,NOR,Innlandet,https://www.hedda.no,NaN,6.0,47.0,154.0,wood,1200000.0,30000.0,NaN,NaN
382,Saltdalshus,Saltdalshus AS,"Industriveien 53, 8250 Rognan, Norway",Norway,NOR,Nordland,https://saltdalshus.no,NaN,20,50.0,200.0,wood,nan,nan,NaN,NaN
383,Element Nor,Element Nor AS,"Rosenholmveien 25, 1414 Trollåsen, Norway",Norway,NOR,Viken,https://www.elementnor.no,NaN,5.0,60.0,250.0,wood,1500000.0,25000.0,NaN,NaN
384,Módulhús,Módulhús ehf.,"Krókháls 5a, 110 Reykjavík, Iceland",Iceland,ISL,Reykjavík,https://www.modulhus.is,NaN,5.0,30.0,150.0,wood,12000000.0,250000.0,NaN,NaN
385,Húsasmiðjan,Húsasmiðjan hf.,"Skútuvogur 8, 104 Reykjavík, Iceland",Iceland,ISL,NaN,https://www.husa.is,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
386,Límtré Vírnet,Límtré Vírnet hf.,"Gylfaflöt 5, 112 Reykjavík, Iceland",Iceland,ISL,Capital Region,https://www.limtrevirnet.is,NaN,5.0,50.0,200.0,wood,15000000.0,300000.0,NaN,NaN
387,Modularwise,Modularwise Ltd.,"Unit 1, The Business Park, Pleasley Vale, Mansfield, Nottinghamshire, NG19 8RL, United Kingdom",United Kingdom,GBR,East Midlands,https://www.modularwise.co.uk,NaN,5.0,45.0,150.0,wood,80000.0,1600.0,NaN,NaN
388,We Build Eco,We Build Eco Ltd,"15 Kirkland Ave, Ballieston, Glasgow, G69 7JW, United Kingdom",United Kingdom,GBR,Scotland,https://www.webuildeco.com,NaN,5.0,30.0,120.0,wood,55000.0,1600.0,NaN,NaN
389,Boutique Modern,Boutique Modern Ltd,"Unit 1, Bell Lane, Uckfield, East Sussex, TN22 1QL, United Kingdom",United Kingdom,GBR,East Sussex,https://www.boutiquemodern.co.uk,NaN,5.0,40.0,120.0,timber,95000.0,2000.0,NaN,NaN
390,Baufritz,Baufritz (UK) Limited,"The Workplace, Oakington Road, Girton, Cambridge, CB3 0QH, United Kingdom",United Kingdom,GBR,East of England,https://www.baufritz.com/uk/,NaN,5.0,120.0,400.0,wood,300000.0,2500.0,NaN,NaN
391,Huf Haus,Huf Haus GmbH & Co. KG,"Hartenfelsstraße 4-8, Hartenfels, Rhineland-Palatinate, 56244, Germany",Germany,DEU,Rhineland-Palatinate,https://www.huf-haus.com/en/,NaN,6.0,134.0,400.0,timber,500000.0,NaN,NaN,NaN
392,HebHomes,Hebridean Contemporary Homes Limited,"2 Newfield Drive, Dundonald, Kilmarnock, KA2 9EW, United Kingdom",United Kingdom,GBR,Scotland,https://www.hebhomes.com,NaN,13.0,67.35,270.0,timber,99000.0,NaN,NaN,NaN
393,Scandia-Hus,Scandia-Hus Limited,"Oakleigh House, Scandia-Hus Business Park, Felcourt Road, Felcourt, East Grinstead, West Sussex, RH19 2LP, United Kingdom",United Kingdom,GBR,West Sussex,https://www.scandia-hus.co.uk,NaN,30.0,100.0,400.0,timber,200000.0,1500.0,NaN,NaN
394,Koto,Koto Design Ltd,"190 New North Road, London, N1 7BJ, United Kingdom",United Kingdom,GBR,Greater London,https://www.koto.design,NaN,5.0,30.0,200.0,timber,100000.0,2500.0,NaN,NaN
395,Tingdene Homes,Tingdene Homes Limited,"Bradfield Road, Finedon Road Industrial Estate, Wellingborough, Northamptonshire, NN8 4HB, United Kingdom",United Kingdom,GBR,East Midlands,https://www.tingdene.co.uk,NaN,13.0,45.0,123.0,timber,90000.0,1500.0,NaN,NaN
396,Willerby,Willerby Ltd.,"Imperial House, 1251 Hedon Road, Hull, East Yorkshire, HU9 5NA, United Kingdom",United Kingdom,GBR,Yorkshire and the Humber,https://www.willerby.com,NaN,12.0,30.0,100.0,composite,30000.0,1200.0,NaN,NaN
397,Homestead Timber Buildings,Homestead Timber Buildings Ltd,"Unit 4, Building A, Church Farm, Ulcombe, Maidstone, Kent, ME17 1DN, United Kingdom",United Kingdom,GBR,Kent,https://www.homesteadtimberbuildings.co.uk,NaN,8.0,20.0,90.0,timber,30000.0,1500.0,NaN,NaN
398,MIMA Housing,NaN,"Rua de Santiago, 13, 7050-827 Montemor-o-Novo, Portugal",Portugal,PRT,NaN,https://www.mimahousing.pt,NaN,4.0,36.0,156.0,wood,45000.0,NaN,NaN,NaN
399,ZEDFactory,ZEDfactory Limited,"8A Lower Teddington Road, Kingston upon Thames, Surrey, KT1 4ER, United Kingdom",United Kingdom,GBR,Surrey,https://www.zedfactory.com,NaN,5.0,50.0,200.0,wood,100000.0,1500.0,NaN,NaN
400,Qube Modular,Qube Modular Ltd,"Unit 1, The Old Dairy, Elm Farm, Glatton, Huntingdon, PE28 5RZ, United Kingdom",United Kingdom,GBR,NaN,https://www.qubemodular.com,NaN,5.0,20.0,120.0,timber,45000.0,1500.0,NaN,NaN
401,The Wee House Company,The Wee House Company Ltd,"Bespoke Housebuilding Centre, 1 Olympic Business Park, Drybridge Road, Dundonald, KA2 9BE, United Kingdom",United Kingdom,GBR,Scotland,https://www.weehousecompany.co.uk,NaN,3.0,30.66,139.35,wood,80000.0,1500.0,NaN,NaN
402,Urban Splash,Urban Splash House Holdings Ltd,"Timber Wharf, 16-22 Worsley Street, Manchester, M15 4LD, United Kingdom",United Kingdom,GBR,Greater Manchester,https://www.urbansplash.co.uk,NaN,3.0,50.0,135.0,cross-laminated timber,150000.0,3000.0,NaN,NaN
403,Facit Homes,Facit Homes Limited,"27 Downham Road, London, N1 5AA, United Kingdom",United Kingdom,GBR,Greater London,https://facit-homes.com,NaN,5.0,100.0,250.0,timber,250000.0,3000.0,NaN,NaN
404,Euromodul,NaN,NaN,NaN,NaN,NaN,https://euromodul.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
405,Bien-Zenker,Bien-Zenker GmbH,"Am Distelrasen 2, 36381 Schlüchtern, Germany",Germany,DEU,Hesse,https://www.bien-zenker.de,https://www.bien-zenker.de/hauskonfigurator,50.0,80.0,300.0,Wood,180000.0,2500.0,NaN,NaN
406,Luxhaus,Luxhaus GmbH & Co. KG,"Am Dreieck 14, 91741 Lichtenau, Germany",Germany,DEU,Baden-Württemberg,https://www.luxhaus.de,https://www.luxhaus.de/hauskonfigurator,20.0,80.0,300.0,Wood,220000.0,2500.0,NaN,NaN
407,Hanlo Haus,HANLO Haus GmbH,"Industriestraße 2, 95349 Thurnau, Deutschland",Germany,DEU,Bavaria,https://www.hanlo.at/,NaN,10.0,80.0,200.0,Wood,150000.0,1800.0,NaN,NaN
408,Kampa,KAMPA GmbH,"Brennofenstraße 15, 89231 Neu-Ulm, Germany",Germany,DEU,Baden-Württemberg,https://www.kampa.de,NaN,25.0,120.0,280.0,Wood,250000.0,2000.0,NaN,NaN
409,FingerHaus,FingerHaus GmbH,"Auestraße 45, 35066 Frankenberg (Eder), Germany",Germany,DEU,Hesse,https://www.fingerhaus.de,https://www.fingerhaus.de/konfigurator,25.0,120.0,350.0,Wood,220000.0,2600.0,NaN,NaN
410,Danwood,Danwood S.A.,"Rudolf-Diesel-Str. 2, 07546 Gera, Germany",Germany,DEU,Thuringia,https://www.danwood.de,NaN,130.0,78.0,217.0,Wood,110000.0,1500.0,NaN,NaN
411,Baufritz,Baufritz GmbH & Co. KG,"Alpenstraße 25, 87746 Erkheim, Germany",Germany,DEU,Bavaria,https://www.baufritz.com,NaN,20.0,120.0,400.0,Wood,350000.0,2800.0,NaN,NaN
412,RENSCH-HAUS,RENSCH-HAUS GMBH,"Argenta Straße 1, 36148 Kalbach-Uttrichshausen, Germany",Germany,DEU,Hesse,https://www.rensch-haus.com,https://www.rensch-haus.com/hauskonfigurator,35.0,80.0,300.0,Wood,150000.0,2000.0,NaN,NaN
413,ELK Fertighaus,ELK Fertighaus GmbH,"Industriestraße 1, 97268 Kirchheim, Germany",Germany,DEU,Baden-Württemberg,https://www.elk-fertighaus.de,NaN,50.0,80.0,300.0,Wood,120000.0,1600.0,NaN,NaN
414,Talbau-Haus,Talbau-Haus GmbH,"Talstraße 6, 71546 Aspach, Germany",Germany,DEU,Baden-Württemberg,https://www.talbau-haus.de,NaN,12.0,80.0,250.0,Wood,200000.0,2300.0,NaN,NaN
415,Lehner-Haus,Lehner-Haus GmbH,"Bachstraße 3, 89584 Ehingen, Deutschland",Germany,DEU,Baden-Württemberg,https://www.lehner-haus.de,NaN,20.0,90.0,350.0,Wood,160000.0,2300.0,NaN,NaN
416,STREIF Haus,STREIF GmbH,"Gewerbepark 18, 54595 Weinsheim, Germany",Germany,DEU,Rhineland-Palatinate,https://www.streif.de,NaN,25.0,80.0,300.0,Wood,175000.0,2300.0,NaN,NaN
417,Wolf-Haus,Wolf System GmbH,"Wolf-Haus Straße 1, 97727 Fuchsstadt, Germany",Germany,DEU,Bavaria,https://www.wolf-haus.de,NaN,15.0,80.0,250.0,Wood,150000.0,2000.0,NaN,NaN
418,Hanse Haus,Hanse Haus GmbH & Co. KG,"Hofäckerstraße 1, 97789 Oberleichtersbach, Germany",Germany,DEU,Bavaria,https://www.hanse-haus.de,NaN,25.0,80.0,300.0,Wood,150000.0,2000.0,NaN,NaN
419,Fullwood Wohnblockhaus,Fullwood Wohnblockhaus GmbH,"Hauptstraße 1, 59872 Meschede, Germany",Germany,DEU,North Rhine-Westphalia,https://www.fullwood.de,NaN,15.0,80.0,250.0,Wood,120000.0,1500.0,NaN,NaN
420,Kaufman & Broad,Kaufman & Broad S.A.,"127 Avenue Charles de Gaulle, Neuilly-sur-Seine, 92200, France",France,FRA,Île-de-France,https://www.kaufmanbroad.fr,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
421,Maisons Phénix,GEOXIA Maisons Individuelles,"9 Avenue du Marais, 95816 Cergy-Pontoise, France",France,FRA,Île-de-France,https://www.maisons-phenix.com,NaN,15.0,65.0,130.0,steel,80000.0,1200.0,NaN,NaN
422,Babeau Seguin,Maisons Babeau Seguin SAS,"5 Route de Villegusien, 52000 Chaumont, France",France,FRA,Grand Est,https://www.babeau-seguin.fr,NaN,60.0,60.0,200.0,concrete,80000.0,1400.0,NaN,NaN
423,Maisons Pierre,Maisons Pierre SAS,"16 Avenue de l'Europe, 77144 Montévrain, France",France,FRA,Île-de-France,https://www.maisons-pierre.com,NaN,60.0,65.0,180.0,concrete,80000.0,1200.0,NaN,NaN
424,PopUp House,Multipod Studio,"46 Rue Sainte-Victoire, 13006 Marseille, France",France,FRA,Provence-Alpes-Côte d'Azur,https://www.popup-house.com,NaN,5.0,80.0,250.0,wood,120000.0,1500.0,NaN,NaN
425,Casas inHAUS,Inhaus Global S.L.,"Calle de la Paz, 3, 46460 Silla, Valencia, Spain",Spain,ESP,Valencia,https://casasinhaus.com,https://casasinhaus.com/configurador/,111.0,50.0,300.0,concrete,94000.0,1200.0,NaN,NaN
426,Modular Home,Modular Home S.L.,"Calle de la Innovación, 12, 28000 Madrid, Spain",Spain,ESP,Madrid,https://www.modularhome.es,NaN,8.0,45.0,200.0,wood,60000.0,1500.0,NaN,NaN
427,TecnoHome,TecnoHome SL,"Calle de la Innovación, 3, 28906 Getafe, Madrid, Spain",Spain,ESP,Madrid,https://www.technohome.es,NaN,8.0,50.0,200.0,steel,45000.0,1000.0,NaN,NaN
428,Hormipresa,Hormipresa Prefabricados S.L.,"Carrer del Ter, 39, 17844 Cornellà del Terri, Girona, Spain",Spain,ESP,Catalonia,https://www.hormipresa.com,NaN,5.0,80.0,250.0,concrete,90000.0,1200.0,NaN,NaN
429,Prefabri,Prefabri S.L.,"Calle de la Madera, 21, 28320 Pinto, Madrid, Spain",Spain,ESP,Madrid,https://www.prefabri.com/,NaN,5.0,30.0,120.0,steel,20000.0,800.0,NaN,NaN
430,Noem,Noem S.L.,"Carrer de la Diputació, 211, 08011 Barcelona, Spain",Spain,ESP,Catalonia,https://noem.com,NaN,5.0,30.0,200.0,wood,80000.0,2000.0,NaN,NaN
431,Arquima,Arquima Modular S.L.,"Carrer de la Indústria, 92, 08420 Canovelles, Barcelona, Spain",Spain,ESP,Catalonia,https://www.arquima.net,NaN,10.0,50.0,300.0,wood,80000.0,1500.0,NaN,NaN
432,Cubicup,Cubicup S.L.,"Calle de Pradillos, 13, 28109 Alcobendas, Madrid, Spain",Spain,ESP,Madrid,https://www.cubicup.es,NaN,4.0,30.0,120.0,wood,50000.0,1500.0,NaN,NaN
433,Alucasa,Alucasa S.L.,"Polígono Industrial Los Vientos, Calle 7, Nave 5, 03187 Los Montesinos, Alicante, Spain",Spain,ESP,Valencia,https://alucasa.com/,NaN,15.0,30.0,120.0,composite,25000.0,450.0,NaN,NaN
434,Eurocasa,Eurocasa Modular S.L.,"Polígono Industrial La Dehesa, Calle B, Parcela 8, 42111 Golmayo, Soria, Spain",Spain,ESP,Castile and León,https://www.eurocasas.com,NaN,15.0,35.0,200.0,steel,45000.0,1200.0,NaN,NaN
435,Mi Casa,Mi Casa Prefabricated Homes Ltd,"123 Example Street, Cityname, 12345, Country",Country,NaN,NaN,https://www.micasa.com,https://www.micasa.com/configurator,10.0,50.0,200.0,wood,50000.0,1000.0,NaN,NaN
436,Green Habitat,Green Habitat S.L.,"Calle de Velázquez, 15, 28001 Madrid, Spain",Spain,ESP,Madrid,https://www.greenhabitat.es,NaN,7.0,45.0,150.0,wood,89000.0,1500.0,NaN,NaN
437,Ábaton,Ábaton Arquitectura S.L.,"Calle de Orense, 68, 28020 Madrid, Spain",Spain,ESP,Madrid,https://www.abaton.es,NaN,3.0,27.0,150.0,wood,21000.0,2500.0,NaN,NaN
438,Pujol,Pujol Prefabricados S.A.,"Avinguda de l'Onze de Setembre, 43, 25230 Mollerussa, Lleida, Spain",Spain,ESP,Catalonia,https://www.pujol.com,NaN,5.0,50.0,200.0,concrete,80000.0,1500.0,NaN,NaN
439,Jan Snel,Jan Snel BV,"Ir. S. Lipsstraat 30, 5151 AE Drunen, Netherlands",Netherlands,NLD,North Brabant,https://www.jansnel.com,NaN,5.0,30.0,120.0,steel,50000.0,1500.0,NaN,NaN
440,De Meeuw,De Meeuw Bouwsystemen B.V.,"De Ameide 4, 5711 NC Someren, Netherlands",Netherlands,NLD,North Brabant,https://www.demeeuw.com,NaN,5.0,30.0,200.0,steel,50000.0,1500.0,NaN,NaN
441,Barli,Barli B.V.,"Industrieweg 9, 5531 AD Bladel, Netherlands",Netherlands,NLD,North Brabant,https://www.barli.nl/,NaN,5.0,45.0,120.0,wood,75000.0,1400.0,NaN,NaN
442,Livingstone,Livingstone Bouw & Ontwikkeling B.V.,"Minervum 7324, 4817 ZD Breda, Netherlands",Netherlands,NLD,North Brabant,https://www.livingstone.org,NaN,12.0,120.0,400.0,wood,250000.0,2000.0,NaN,NaN
443,Dura Vermeer,Dura Vermeer Groep NV,"Rijksweg 25, 2908 LP Capelle aan den IJssel, Netherlands",Netherlands,NLD,South Holland,https://www.duravermeer.nl,NaN,NaN,NaN,NaN,concrete,NaN,NaN,NaN,NaN
444,Van Wijnen,Van Wijnen Groep N.V.,"Het Eek 2, 3828 DM Amersfoort, Netherlands",Netherlands,NLD,Utrecht,https://www.vanwijnen.nl,NaN,5.0,60.0,200.0,concrete,120000.0,2000.0,NaN,NaN
445,Hodes Huisvesting,Hodes Huisvesting B.V.,"De Pol 10, 7581 CZ Losser, Netherlands",Netherlands,NLD,Overijssel,https://www.hodes.nl,NaN,5.0,40.0,150.0,wood,50000.0,1500.0,NaN,NaN
446,Heijmans ONE,Heijmans N.V.,"Graafsebaan 65, 5248 JT Rosmalen, Netherlands",Netherlands,NLD,North Brabant,https://www.heijmans.nl/en/heijmans-one/,NaN,1.0,39.0,39.0,wood,80000.0,2051.28,NaN,NaN
447,FaberWonen,FaberWonen B.V.,"Kerklaan 100, 9751 NN Haren, Netherlands",Netherlands,NLD,Groningen,https://www.faberwonen.nl,NaN,5.0,50.0,150.0,wood,120000.0,2000.0,NaN,NaN
448,Bouwbedrijf Veenstra,Bouwbedrijf Veenstra B.V.,"Molenlaan 10, 9203 ZN Drachten, Netherlands",Netherlands,NLD,Friesland,https://www.bouwbedrijfveenstra.nl/,NaN,5.0,70.0,200.0,wood,120000.0,1800.0,NaN,NaN
449,Sustainer Homes,Sustainer Homes B.V.,"Herengracht 420, 1017 BZ Amsterdam, Netherlands",Netherlands,NLD,North Holland,https://sustainerhomes.nl,NaN,5.0,30.0,150.0,wood,75000.0,2500.0,NaN,NaN
450,Woonpioniers,Woonpioniers B.V.,"NDSM-Plein 28, 1033 WB Amsterdam, Netherlands",Netherlands,NLD,North Holland,https://www.woonpioniers.nl,NaN,4.0,35.0,150.0,wood,95000.0,2200.0,NaN,NaN
451,Heijmans,Heijmans N.V.,"Graafsebaan 65, 5248 JT Rosmalen, Netherlands",Netherlands,NLD,North Brabant,https://www.heijmans.nl,NaN,5.0,NaN,NaN,concrete,NaN,NaN,NaN,NaN
452,KleurrijkWonen,KleurrijkWonen B.V.,"Nieuwe Tielseweg 119, 4001 JW Tiel, Netherlands",Netherlands,NLD,Gelderland,https://www.kleurrijkwonen.nl,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
453,WeberHaus,NaN,"Am Erlenpark 1, 77866 Rheinau-Linx, Germany",Germany,DEU,Baden-Württemberg,https://www.weberhaus.co.uk/,NaN,NaN,NaN,NaN,wood,NaN,NaN,NaN,NaN
454,Skilpod,Skilpod NV,"Industrieweg 1377, 3540 Herk-de-Stad, Belgium",Belgium,BEL,Flanders,https://www.skilpod.com,NaN,6.0,40.0,150.0,wood,80000.0,2000.0,NaN,NaN
455,Bostoen,Bostoen NV,"Maaltecenter Blok G, Derbystraat 255, 9051 Gent, Belgium",Belgium,BEL,Flanders,https://www.bostoen.be,NaN,8.0,90.0,200.0,concrete,150000.0,1800.0,NaN,NaN
456,Danilith,Danilith NV,"Industriepark 2, 9790 Wortegem-Petegem, Belgium",Belgium,BEL,Flanders,https://www.danilith.com,NaN,10.0,90.0,250.0,concrete,150000.0,1800.0,NaN,NaN
457,Dewaele Woningbouw,Bouwbedrijf Dewaele NV,"Industrieweg 5, 8800 Roeselare, Belgium",Belgium,BEL,Flanders,https://www.dewaele.be,NaN,8.0,85.0,250.0,timber,175000.0,2000.0,NaN,NaN
