id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm,latitude,longitude
3,"Beijing Kenuo Modular House Co., Ltd.","Beijing Kenuo Modular House Co., Ltd.",,China,CHN,,,,,,,,,,,
4,"Beijing Huaruijiahe Modular House Co., Ltd.","Beijing Huaruijiahe Modular House Co., Ltd.",,China,CHN,,,,,,,,,,,
5,"Baihe Modular Building Co., Ltd.",,,China,CHN,,,,,,,,,,,
6,Zhongyuan Green Construction,"Beijing Zhongyuan Green Construction Group Co., Ltd.","No. 1 Zhongyuan Road, Beijing, Beijing Province, 100000, China",China,CHN,Beijing,,,8.0,45.0,200.0,steel,120000.0,3500.0,31.17026,108.43791
7,"Beijing Baorui Construction Technology Co., Ltd.","Beijing Baorui Construction Technology Co., Ltd.",,China,CHN,,,,,,,,,,,
8,"Beijing E-House Modular Building Co., Ltd.","Beijing E-House Modular Building Co., Ltd.",,China,CHN,,,,,,,,,,,
9,"Beijing Synwin Green Building Technology Co., Ltd.","Beijing Synwin Green Building Technology Co., Ltd.",,China,CHN,,,,,,,,,,,
10,Broad Homes,"Beijing Broad Homes Industrial Co., Ltd.","No. 5, Beiwa Road, Haidian District, Beijing, 100081, China",China,CHN,Beijing,,,,,,concrete,,,39.9348469,116.297657
11,Beijing Daxing Construction Technology,"Beijing Daxing Construction Technology Co., Ltd.","No. 8, Xinyuan Road, Daxing District, Beijing, China",China,CHN,Beijing,,,5.0,50.0,200.0,steel,300000.0,8000.0,39.74025,116.32693
12,"Beijing Zhongchuang Modular Housing Technology Co., Ltd.","Beijing Zhongchuang Modular Housing Technology Co., Ltd.",,China,CHN,,,,,,,,,,,
13,"Beijing Sanyi Green Construction Technology Co., Ltd.","Beijing Sanyi Green Construction Technology Co., Ltd.",,China,CHN,,,,,,,,,,,
14,Zhongjie Modular,"Beijing Zhongjie Modular Building Co., Ltd.","Building 4, No. 16, Xingshikou Road, Haidian District, Beijing, 100093, China",China,CHN,Beijing,,,12.0,45.0,180.0,steel,150000.0,7500.0,39.9075,116.39723
15,Beijing Green Modular Building,"Beijing Green Modular Building Co., Ltd.",,China,CHN,,,,,,,,,,,
16,WZH Modular House,"Hebei Weizhengheng Modular House Technology Co., Ltd.","No. 11, North Jianshe Street, Qiaoxi District, Shijiazhuang, Hebei, China",China,CHN,Hebei,https://www.wzhhouse.com,,15.0,20.0,200.0,steel,50000.0,2500.0,37.05,114.46722
17,"Hebei Baofeng Steel Structure Co., Ltd.","Hebei Baofeng Steel Structure Co., Ltd.",,China,CHN,,,,,,,steel,,,,
18,Sanhe Steel Structure,"Shijiazhuang Sanhe Steel Structure Co., Ltd.","No. 98, Yangzhuang Street, Shijiazhuang, Hebei, China",China,CHN,Hebei,,,10.0,50.0,300.0,steel,50000.0,1500.0,38.04139,114.47861
19,"Hebei Kayi Building Materials Technology Co., Ltd.","Hebei Kayi Building Materials Technology Co., Ltd.",,China,CHN,,,,,,,,,,,
20,Hebei Hongtai,"Hebei Hongtai Steel Structure Engineering Co., Ltd.","No. 1, Jalan Beihe, Shijiazhuang, Hebei, China",China,CHN,Hebei,,,8.0,50.0,200.0,steel,80000.0,3200.0,38.63173,114.4985
21,Zhongjie Color Steel,"Hebei Zhongjie Color Steel Co., Ltd.","No. 1 Zhongjie Industrial Park, Renqiu City, Hebei Province, China",China,CHN,Hebei,,,5.0,42.0,120.0,steel,50000.0,3000.0,39.16625,117.20423
22,Handan Yongnian District Hangao Mobile House Factory,Handan Yongnian District Hangao Mobile House Factory,,China,CHN,,,,,,,,,,,
23,"Langfang Tianhai Prefabricated House Manufacturing Co., Ltd.","Langfang Tianhai Prefabricated House Manufacturing Co., Ltd.",,China,CHN,,,,,,,,,,,
24,Cangzhou Kenuo International,"Cangzhou Kenuo International Co., Ltd.","No. 1 Xinxing Road, Cangzhou City, Hebei Province, China",China,CHN,Hebei,,,8.0,50.0,200.0,steel,70000.0,3500.0,38.31667,116.86667
25,K-Home,"Hebei K-Home Steel Structure Co., Ltd.","No. 36, Weizhuang Industrial Park, Xinxiang City, Hebei Province, China",China,CHN,Hebei,https://www.khomechina.com,,12.0,30.0,200.0,steel,50000.0,2500.0,36.92553,115.56786
26,Baofeng Steel Building,"Hebei Baofeng Lightweight Steel Building Co., Ltd.","No. 268, Shengli Road, Xingtai, Hebei, 054000, China",China,CHN,Hebei,,,12.0,50.0,300.0,steel,120000.0,2500.0,37.46271,118.49165
27,Hebei Tianyu Modular Building,"Hebei Tianyu Modular Building Co., Ltd.","No. 88, Yongding Road, Shijiazhuang, Hebei, 050000, China",China,CHN,Hebei,,,12.0,50.0,200.0,steel,120000.0,2400.0,38.04139,114.47861
28,Lida Container House,Qinghe County Lida Container House Factory,"No. 188, Economic Development Zone, Qinghe County, Xingtai City, Hebei Province, China",China,CHN,Hebei,http://www.lidajituan.com,,5.0,20.0,150.0,steel,20000.0,3000.0,39.16625,117.20423
29,Zhongchuang Homes,"Hebei Zhongchuang Construction Technology Co., Ltd.","No. 88, Zhongchuang Avenue, Shijiazhuang, Hebei, China",China,CHN,Hebei,,,15.0,60.0,300.0,steel,120000.0,4000.0,38.14324,113.86539
30,"Hebei Feixiang Modular Building Technology Co., Ltd.","Hebei Feixiang Modular Building Technology Co., Ltd.",,China,CHN,,,,,,,,,,,
31,"Liaoning Modern Construction Group Co., Ltd.","Liaoning Modern Construction Group Co., Ltd.",,China,CHN,,,,,,,,,,,
32,"Dalian Zhengxing Prefabricated Building Co., Ltd.","Dalian Zhengxing Prefabricated Building Co., Ltd.",,China,CHN,,,,,,,,,,,
33,"Shenyang Sino-German Modular Construction Co., Ltd.","Shenyang Sino-German Modular Construction Co., Ltd.",,China,CHN,,,,,,,,,,,
34,"Liaoning Zhongda Construction Group Co., Ltd.","Liaoning Zhongda Construction Group Co., Ltd.",,China,CHN,,,,,,,,,,,
35,Hongxinyuan Prefab House,"Dalian Hongxinyuan Prefab House Co., Ltd.","No. 39, Changxing Street, Ganjingzi District, Dalian, Liaoning, China",China,CHN,Liaoning,,,15.0,45.0,120.0,steel,100000.0,2000.0,38.96993,121.56295
36,"Shenyang Baohui Building Materials Co., Ltd.","Shenyang Baohui Building Materials Co., Ltd.",,China,CHN,,,,,,,,,,,
37,"Fushun Huachen Prefabricated Building Co., Ltd.","Fushun Huachen Prefabricated Building Co., Ltd.",,China,CHN,,,,,,,,,,,
38,Dalian Yilong Prefab House,"Dalian Yilong Prefabricated House Manufacturing Co., Ltd.","No. 12, Jinzhou District, Dalian, Liaoning, China",China,CHN,Liaoning,,,8.0,35.0,120.0,steel,50000.0,3000.0,39.0482026,121.7773315
39,Liaoning Urban Construction,"Liaoning Urban Construction Co., Ltd.","123 Zhongshan Road, Shenyang, Liaoning, 110004, China",China,CHN,Liaoning,,,12.0,60.0,250.0,concrete,350000.0,5000.0,38.92012,121.64001
40,"Shenyang Xinlong Prefabricated Housing Co., Ltd.","Shenyang Xinlong Prefabricated Housing Co., Ltd.",,China,CHN,,,,,,,,,,,
41,"Jilin Baoxin Prefab House Co., Ltd.",,,China,CHN,,,,,,,,,,,
42,"Changchun New Energy Prefab House Co., Ltd.","Changchun New Energy Prefab House Co., Ltd.",,China,CHN,,,,,,,,,,,
43,"Jilin Province Changcheng Construction Prefabricated Co., Ltd.",,,China,CHN,,,,,,,,,,,
44,"Jilin Hongyu Modular Construction Co., Ltd.",,,China,CHN,,,,,,,,,,,
45,"Jilin Lida Prefabricated Building Co., Ltd.","Jilin Lida Prefabricated Building Co., Ltd.",,China,CHN,,,,,,,,,,,
46,"Siping Prefab Building Co., Ltd.",,,China,CHN,,,,,,,,,,,
47,"Tonghua Prefabricated Construction Co., Ltd.","Tonghua Prefabricated Construction Co., Ltd.",,China,CHN,,,,,,,,,,,
48,Yanbian Prefab House Factory,,,China,CHN,,,,,,,,,,,
49,"Jilin Xinyuan Panelized Construction Co., Ltd.","Jilin Xinyuan Panelized Construction Co., Ltd.",,China,CHN,,,,,,,,,,,
50,Changchun Modular Housing,"Changchun Modular Housing Co., Ltd.","No. 123, Industrial Park, Changchun, Jilin, China",China,CHN,Jilin,,,8.0,60.0,200.0,steel,150000.0,5000.0,43.88,125.32278
51,"Baicheng Factory-Built Homes Co., Ltd.",,,China,CHN,,,,,,,,,,,
52,"Jilin Zhenhua Prefab Buildings Co., Ltd.","Jilin Zhenhua Prefab Buildings Co., Ltd.",,China,CHN,,,,,,,,,,,
53,"Songyuan Prefabricated House Co., Ltd.","Songyuan Prefabricated House Co., Ltd.",,China,CHN,,,,,,,,,,,
54,Changchun Prefab Kit Homes,"Changchun Prefab Kit Homes Co., Ltd.",,China,CHN,,,,,,,,,,,
55,"Jilin Province Modern Prefab Construction Co., Ltd.",,,China,CHN,,,,,,,,,,,
56,"Heilongjiang Hongxin Modular Housing Co., Ltd.","Heilongjiang Hongxin Modular Housing Co., Ltd.",,China,CHN,,,,,,,,,,,
57,"Harbin Prefabricated Building Co., Ltd.",,,China,CHN,,,,,,,,,,,
58,"Heilongjiang Zhongjian Modular Construction Co., Ltd.","Heilongjiang Zhongjian Modular Construction Co., Ltd.",,China,CHN,,,,,,,,,,,
59,Qiqihar Prefab Housing Solutions Ltd.,,,China,CHN,,,,,,,,,,,
60,"Daqing Modular Homes Co., Ltd.",,,China,CHN,,,,,,,,,,,
61,Heilongjiang Shuangcheng Panelized Homes Inc.,,,China,CHN,,,,,,,,,,,
62,"Harbin Modern Prefabricated Structures Co., Ltd.",,,China,CHN,,,,,,,,,,,
63,Yatai Prefab Homes,"Heilongjiang Yatai Manufactured Homes Co., Ltd.","No. 123 Zhongshan Road, Harbin, Heilongjiang, China",China,CHN,Heilongjiang,,,12.0,45.0,150.0,steel,120000.0,8000.0,45.7303357,126.6665921
64,"Mudanjiang Kit Home Builders Co., Ltd.","Mudanjiang Kit Home Builders Co., Ltd.",,China,CHN,,,,,,,,,,,
65,Jiamusi Factory-Built Housing Solutions Ltd.,,,China,CHN,,,,,,,,,,,
66,Shanghai Urban Construction Modular Housing,"Shanghai Urban Construction Modular Housing Co., Ltd.","123 Zhongshan Rd, Shanghai, Shanghai, 200000, China",China,CHN,Shanghai,,,8.0,45.0,200.0,steel,150000.0,12000.0,31.0469284,121.7488569
67,Shanghai Steel Construction,"Shanghai Steel Construction Co., Ltd.","1234 Pudong Avenue, Pudong, Shanghai, 200120, China",China,CHN,Shanghai,,,15.0,60.0,300.0,steel,200000.0,3500.0,31.2445374,121.5303156
68,"Shanghai Changjia Modular Building Co., Ltd.",,,China,CHN,,,,,,,,,,,
69,Allstar Home,"Shanghai Allstar Industrial Co., Ltd.","No. 1234, Industrial Area, Pudong New District, Shanghai, China",China,CHN,Shanghai,,,10.0,60.0,200.0,steel,300000.0,5000.0,31.2246,121.64131
70,"Shanghai Trisun Architecture Co., Ltd.","Shanghai Trisun Architecture Co., Ltd.",,China,CHN,,,,,,,,,,,
71,"Shanghai Qianjin Modular Building Co., Ltd.","Shanghai Qianjin Modular Building Co., Ltd.",,China,CHN,,,,,,,,,,,
72,"Shanghai Huili Prefabricated Building Technology Co., Ltd.","Shanghai Huili Prefabricated Building Technology Co., Ltd.",,China,CHN,,,,,,,,,,,
73,"Shanghai Green Modular Housing Co., Ltd.",,,China,CHN,,,,,,,,,,,
74,"Shanghai Huaxin Green Construction and Development Co., Ltd.","Shanghai Huaxin Green Construction and Development Co., Ltd.",,China,CHN,,,,,,,,,,,
75,Shanghai Tianyi Modular Housing,"Shanghai Tianyi Modular Housing Co., Ltd.","No. 1234, Pudong Avenue, Pudong New District, Shanghai, 200120, China",China,CHN,Shanghai,,,15.0,45.0,245.0,steel,120000.0,8000.0,31.2246,121.64131
76,Shanghai Yixian,"Shanghai Yixian Prefab Housing Co., Ltd.","No. 123, Yixian Road, Shanghai, Shanghai, 200000, China",China,CHN,Shanghai,,,10.0,50.0,200.0,steel,150000.0,3000.0,31.2950156,121.4853569
77,"Shanghai Xinyi Modular Construction Co., Ltd.",,,China,CHN,,,,,,,,,,,
78,Bozhong Construction,"Shanghai Bozhong Construction Group Co., Ltd.","No. 888, East Rongle Road, Songjiang District, Shanghai, China",China,CHN,Shanghai,http://www.broad-g.com/,,5.0,60.0,200.0,steel,300000.0,5000.0,31.03443,121.22326
79,"Shanghai Zhongjian Modular Building Co., Ltd.","Shanghai Zhongjian Modular Building Co., Ltd.",,China,CHN,,,,,,,,,,,
80,"Shanghai Zhujian Prefabricated Building Co., Ltd.",,,China,CHN,,,,,,,,,,,
81,Jiangsu Beite Building Materials,"Jiangsu Beite Building Materials Co., Ltd.","No. 123, Some Road, Nanjing, Jiangsu, 210000, China",China,CHN,Jiangsu,,,5.0,60.0,200.0,steel,150000.0,5000.0,32.06167,118.77778
82,Zhongnan Steel Structure,"Suzhou Zhongnan Steel Structure Co., Ltd.","No. 8, Zhongnan Road, Suzhou, Jiangsu, 215000, China",China,CHN,Jiangsu,,,,,,steel,,,32.00312,120.47555
83,Yahgee Modular,"Changshu Yahgee Modular Building Co., Ltd.","No. 8, Changwu Middle Road, Changshu, Jiangsu, 215500, China",China,CHN,Jiangsu,,,15.0,50.0,200.0,steel,120000.0,5000.0,31.64615,120.74221
84,Union Living,"Nanjing Union Architectural System Co., Ltd.","No. 9, Yulan Road, Jiangning District, Nanjing, Jiangsu, 210000, China",China,CHN,Jiangsu,,,5.0,45.0,200.0,steel,150000.0,7000.0,31.95549,118.84395
85,"Wuxi Guangcai Steel Structure Co., Ltd.","Wuxi Guangcai Steel Structure Co., Ltd.",,China,CHN,,,,,,,steel,,,,
86,"Kunshan Sunlight New Energy Co., Ltd.","Kunshan Sunlight New Energy Co., Ltd.",,China,CHN,,,,,,,,,,,
87,"Jiangsu Qianjin Steel Structure Co., Ltd.","Jiangsu Qianjin Steel Structure Co., Ltd.","No. 8, South Longtan Road, Economic Development Zone, Jingjiang City, Jiangsu Province, China",China,CHN,Jiangsu,,,,,,steel,,,32.9005,118.443
88,"Suzhou Tiandi Color Steel Manufacturing Co., Ltd.","Suzhou Tiandi Color Steel Manufacturing Co., Ltd.","No. 8, Yuejin Road, Changshu City, Jiangsu Province, China",China,CHN,Jiangsu,,,,,,steel,,,31.64615,120.74221
89,Yangzhou Yajie Housing,"Yangzhou Yajie Housing Technology Co., Ltd.","No. 88, Yongan Road, Jiangdu District, Yangzhou, Jiangsu, China",China,CHN,Jiangsu,,,12.0,45.0,180.0,steel,150000.0,3300.0,32.64841,119.62037
90,Huasha Homes,"Nantong Huasha Movable House Co., Ltd.","No. 888, East Haibin Road, Rugao, Nantong, Jiangsu, China",China,CHN,Jiangsu,,,12.0,30.0,120.0,steel,50000.0,2500.0,32.37035,120.57649
91,Kitech Steel Structure,"Wuxi Kitech Steel Structure Co., Ltd.","No. 2, South Section of Xiangsheng Road, Luoshe Town, Huishan District, Wuxi, Jiangsu, China",China,CHN,Jiangsu,,,5.0,60.0,200.0,steel,100000.0,3000.0,31.56887,120.28857
92,"Jiangyin Hongyu Steel Structure Co., Ltd.","Jiangyin Hongyu Steel Structure Co., Ltd.","No. 1 Hongyu Road, Zhouzhuang Town, Jiangyin City, Jiangsu Province, China",China,CHN,Jiangsu,,,,,,steel,,,31.11788,120.84427
93,"Suzhou Rongtai Construction Co., Ltd.",,,China,CHN,,,,,,,,,,,
94,"Jiangsu Zhongnan Construction Group Co., Ltd.","Jiangsu Zhongnan Construction Group Co., Ltd.",,China,CHN,,http://www.zhongnangroup.cn,,,,,,,,,
95,"Taizhou Jinhu Prefabricated Building Co., Ltd.",,,China,CHN,,,,,,,,,,,
96,"Zhangjiagang City Xin Zhongnan Steel Structure Co., Ltd.","Zhangjiagang City Xin Zhongnan Steel Structure Co., Ltd.","No. 210, Jinfeng Town, Zhangjiagang City, Jiangsu Province, China",China,CHN,Jiangsu,,,,,,steel,,,31.865,120.53889
97,"Kunshan Hongjin Steel Structure Engineering Co., Ltd.","Kunshan Hongjin Steel Structure Engineering Co., Ltd.",,China,CHN,,,,,,,,,,,
98,Xinhui Color Steel,"Changzhou Xinhui Color Steel Plate Co., Ltd.","No. 18, Heping Industrial Park, Henglin Town, Wujin District, Changzhou, Jiangsu, China",China,CHN,Jiangsu,http://www.xhgg.cn,,,,,steel,,,31.77359,119.95401
99,Shengkang Container House,"Yancheng Shengkang Container House Co., Ltd.","No.88, Xinyang Road, Yancheng, Jiangsu, China",China,CHN,Jiangsu,http://www.sheng-kang.com,,15.0,20.0,120.0,steel,50000.0,4000.0,33.4288096,120.1218672
100,"Jiangsu Xinhai Construction Machinery Co., Ltd.","Jiangsu Xinhai Construction Machinery Co., Ltd.",,China,CHN,,,,,,,,,,,
101,Weidu Steel,"Zhejiang Weidu Steel Structure Co., Ltd.","No. 1234, Haining Avenue, Haining City, Zhejiang Province, China",China,CHN,Zhejiang,,,5.0,50.0,200.0,steel,100000.0,2500.0,30.53629,120.68638
102,Xiaoya Prefab House,"Hangzhou Xiaoya Prefabricated House Co., Ltd.","No. 123, Sample Road, Hangzhou, Zhejiang, 310000, China",China,CHN,Zhejiang,,,15.0,45.0,250.0,steel,120000.0,5000.0,30.29365,120.16142
103,PTH,"Zhejiang Putian Integrated Housing Co., Ltd.","No.1 Putian Road, Yingzhou Industrial Park, Fuyang District, Hangzhou, Zhejiang, 311400, China",China,CHN,Zhejiang,http://www.pthhouse.com,,15.0,30.0,300.0,steel,50000.0,3500.0,30.29365,120.16142
104,"Zhejiang Green Ecological Construction Co., Ltd.","Zhejiang Green Ecological Construction Co., Ltd.",,China,CHN,,,,,,,,,,,
105,Huadong Steel Structure,"Zhejiang Huadong Steel Structure Co., Ltd.","No. 1 Huadong Road, Xiaoshan Economic & Technological Development Zone, Hangzhou, Zhejiang, 310000, China",China,CHN,Zhejiang,,,,,,steel,,,30.29365,120.16142
106,Yijia Prefab House,"Hangzhou Yijia Prefabricated House Manufacturing Co., Ltd.","No. 18, Jiangnan Road, Xiaoshan District, Hangzhou, Zhejiang, China",China,CHN,Zhejiang,,,15.0,36.0,200.0,steel,50000.0,3000.0,30.16667,120.25
107,"Zhejiang Dongfanghong Construction Technology Co., Ltd.","Zhejiang Dongfanghong Construction Technology Co., Ltd.",,China,CHN,,,,,,,,,,,
108,"Zhejiang Weifang Modular House Co., Ltd.","Zhejiang Weifang Modular House Co., Ltd.",,China,CHN,,,,,,,,,,,
109,Future Home,"Hangzhou Future Home Technology Co., Ltd.","No. 123, Future Road, Hangzhou, Zhejiang, 310000, China",China,CHN,Zhejiang,,,8.0,50.0,200.0,steel,150000.0,5000.0,30.29365,120.16142
110,"Zhejiang Yumei Prefabricated House Co., Ltd.","Zhejiang Yumei Prefabricated House Co., Ltd.",,China,CHN,,,,,,,,,,,
111,"Zhejiang Runda Building Materials Co., Ltd.","Zhejiang Runda Building Materials Co., Ltd.","No. 168, Xinfeng Road, Haining City, Zhejiang, China",China,CHN,Zhejiang,,,,,,,,,30.53629,120.68638
112,"Zhejiang Zhongnan Building Materials Co., Ltd.",,,China,CHN,,,,,,,,,,,
113,"Zhejiang Donghe Prefabricated House Co., Ltd.","Zhejiang Donghe Prefabricated House Co., Ltd.",,China,CHN,,,,,,,,,,,
114,Jindi House,"Zhejiang Jindi Prefabricated House Co., Ltd.","No. 68, Jindi Road, Deqing County, Huzhou City, Zhejiang Province, 313200, China",China,CHN,Zhejiang,,,12.0,45.0,200.0,steel,50000.0,2500.0,30.54635,119.96923
115,"Zhejiang Longyuan Construction Group Co., Ltd.","Zhejiang Longyuan Construction Group Co., Ltd.","No. 688 Xinfeng Road, Wenzhou, Zhejiang, 325000, China",China,CHN,Zhejiang,,,,,,,,,29.51117,119.30827
116,Seiko Steel Structure,"Zhejiang Seiko Steel Structure Co., Ltd.","No. 5 East Jincheng Road, Zhuji City, Zhejiang Province, 311800, China",China,CHN,Zhejiang,,,12.0,60.0,300.0,steel,150000.0,3500.0,29.27308,120.2002
117,"Hangzhou Wenzhou Prefabricated House Co., Ltd.","Hangzhou Wenzhou Prefabricated House Co., Ltd.",,China,CHN,,,,,,,,,,,
118,"Zhejiang Sunflower Prefabricated House Co., Ltd.","Zhejiang Sunflower Prefabricated House Co., Ltd.",,China,CHN,,,,,,,,,,,
119,"Zhejiang Haiyan Construction Technology Co., Ltd.","Zhejiang Haiyan Construction Technology Co., Ltd.",,China,CHN,,,,,,,,,,,
120,"Zhejiang Xinhai Prefabricated House Co., Ltd.","Zhejiang Xinhai Prefabricated House Co., Ltd.",,China,CHN,,,,,,,,,,,
121,Keda Industrial,"Anhui Keda Industrial Co., Ltd.","No. 888 Keda Road, Shushan District, Hefei, Anhui, 230088, China",China,CHN,Anhui,https://www.keda-suremaker.com/,,,,,steel,,,31.83068,117.24454
122,"Anhui Huaheng Building Materials Co., Ltd.","Anhui Huaheng Building Materials Co., Ltd.",,China,CHN,,,,,,,,,,,
123,"Anhui Sunshine Home Co., Ltd.",,,China,CHN,,,,,,,,,,,
124,"Anhui Weijing Modular House Co., Ltd.","Anhui Weijing Modular House Co., Ltd.",,China,CHN,,,,,,,,,,,
125,"Anhui Zijing Modular House Co., Ltd.","Anhui Zijing Modular House Co., Ltd.",,China,CHN,,,,,,,,,,,
126,"Anhui Hongye Prefabricated Housing Co., Ltd.","Anhui Hongye Prefabricated Housing Co., Ltd.",,China,CHN,,,,,,,,,,,
127,Lida Modular,"Anhui Lida Modular Building Co., Ltd.","No. 6, Industrial Park, Hefei, Anhui, 230000, China",China,CHN,Anhui,,,10.0,45.0,200.0,steel,80000.0,5000.0,31.7647961,117.2096906
128,"Anhui Ruilin Modular House Co., Ltd.","Anhui Ruilin Modular House Co., Ltd.",,China,CHN,,,,,,,,,,,
129,"Anhui Tianwei Modular Building Co., Ltd.","Anhui Tianwei Modular Building Co., Ltd.",,China,CHN,,,,,,,,,,,
130,"Anhui Zhongyuan Prefabricated Building Co., Ltd.","Anhui Zhongyuan Prefabricated Building Co., Ltd.",,China,CHN,,,,,,,,,,,
131,"Hefei Dazhong Modular Housing Co., Ltd.",,,China,CHN,,,,,,,,,,,
132,Hefei Hongxin Prefabricated House,"Hefei Hongxin Prefabricated House Co., Ltd.","No. 108, Shushan Road, Hefei, Anhui, China",China,CHN,Anhui,,,15.0,45.0,200.0,steel,50000.0,3000.0,31.8175475,117.2464868
133,"Wuhu Huaxin Modular Building Co., Ltd.","Wuhu Huaxin Modular Building Co., Ltd.",,China,CHN,,,,,,,,,,,
134,"Chuzhou Jinyuan Prefabricated House Co., Ltd.","Chuzhou Jinyuan Prefabricated House Co., Ltd.","No. 8, East Section of Huashan Road, Nanqiao District, Chuzhou City, Anhui Province, China",China,CHN,Anhui,,,,,,,,,32.32194,118.29778
135,"Tongling Hengxin Modular House Co., Ltd.","Tongling Hengxin Modular House Co., Ltd.",,China,CHN,,,,,,,,,,,
136,"Fujian Hongsheng Housing Technology Co., Ltd.","Fujian Hongsheng Housing Technology Co., Ltd.",,China,CHN,,,,,,,,,,,
137,Zhongjingtai,"Xiamen Zhongjingtai Building Materials Co., Ltd.","No. 506, Xiangyu Building, No. 66, Xiangyu Road, Huli District, Xiamen, Fujian, 361006, China",China,CHN,Fujian,https://www.zhongjingtai.com,,12.0,45.0,200.0,steel,100000.0,5000.0,24.50943,118.09782
138,K-Home Steel Structure,"Fujian K-Home Steel Structure Co., Ltd.","No. 88, Changle Road, Fuzhou City, Fujian Province, 350000, China",China,CHN,Fujian,https://www.khomechina.com,,12.0,30.0,120.0,steel,50000.0,3000.0,25.89414,119.54833
139,Wellcamp,"Fujian Wellcamp Steel Structure & Modular Housing Co., Ltd.","No. 7, Wangchun Industrial Park, Anxi County, Quanzhou, Fujian Province, China",China,CHN,Fujian,,,15.0,40.0,200.0,steel,100000.0,5000.0,25.15779,117.91795
